net,length_um
_00701_,4.085
_00769_,4.085
_00904_,4.085
_01006_,4.085
_01014_,4.085
_01467_,4.085
_01688_,4.085
_01991_,4.085
_03701_,4.08
_04050_,4.08
_05850_,4.08
cur_mb_mem\[92\]\[0\],4.08
_04980_,4.07
_05254_,4.07
_00779_,4.065
_01280_,4.065
_01541_,4.055
_00160_,4.045
_00597_,4.045
_00710_,4.045
_00783_,4.045
_01369_,4.025
_00080_,4.02
_00126_,4.02
_01704_,4.02
_01733_,4.02
_04719_,4.02
_04994_,4.02
_05251_,4.02
_05375_,4.02
_05447_,4.02
_06390_,4.02
_07127_,4.02
_07360_,4.02
_07380_,4.02
_08422_,4.02
_08454_,4.02
_05579_,4.015
_00066_,4
_00087_,4
_02216_,4
_02237_,4
_02270_,4
_02515_,4
_02546_,4
_02752_,4
_02930_,4
_02948_,4
_03178_,4
_03184_,4
_03326_,4
_03366_,4
_03604_,4
_03613_,4
_03799_,4
_03978_,4
_04268_,4
_04305_,4
_04368_,4
_04834_,4
_05004_,4
_05006_,4
_05115_,4
_05288_,4
_05653_,4
_05682_,4
_06676_,4
_06868_,4
_07541_,4
_08139_,4
_08196_,4
_08565_,4
_08566_,4
_08572_,4
_08688_,4
_08801_,4
_08816_,4
_08897_,4
_08926_,4
cur_mb_mem\[180\]\[5\],4
net516,4
net671,4
net1299,4
net1499,4
net1517,4
net1896,4
net1949,4
_01289_,3.995
_01801_,3.995
_03551_,3.98
_05845_,3.98
_09188_,3.98
cur_mb_mem\[101\]\[4\],3.98
cur_mb_mem\[115\]\[5\],3.98
cur_mb_mem\[127\]\[4\],3.98
cur_mb_mem\[145\]\[2\],3.98
cur_mb_mem\[146\]\[0\],3.98
cur_mb_mem\[172\]\[1\],3.98
cur_mb_mem\[34\]\[7\],3.98
cur_mb_mem\[37\]\[4\],3.98
cur_mb_mem\[57\]\[1\],3.98
cur_mb_mem\[64\]\[2\],3.98
cur_mb_mem\[76\]\[3\],3.98
_00149_,3.965
_00291_,3.965
_00338_,3.965
_00477_,3.965
_00618_,3.965
_00639_,3.965
_00705_,3.965
_01291_,3.965
_01477_,3.965
_01707_,3.965
_01804_,3.965
_01861_,3.965
_01954_,3.965
_02069_,3.965
_02087_,3.965
_00136_,3.945
_08693_,3.94
_00204_,3.925
_00499_,3.925
_00550_,3.925
_00569_,3.925
_00854_,3.925
_00942_,3.925
_00952_,3.925
_01017_,3.925
_01041_,3.925
_01099_,3.925
_01100_,3.925
_01300_,3.925
_01402_,3.925
_01447_,3.925
_01457_,3.925
_01530_,3.925
_01758_,3.925
_01969_,3.925
_02171_,3.925
_03962_,3.92
_00430_,3.915
_01185_,3.9
_02298_,3.9
_02387_,3.9
_02475_,3.9
_02596_,3.9
_02612_,3.9
_02636_,3.9
_02758_,3.9
_02867_,3.9
_02885_,3.9
_03286_,3.9
_03356_,3.9
_03726_,3.9
_03793_,3.9
_04281_,3.9
_04631_,3.9
_05228_,3.9
_07954_,3.9
_08506_,3.9
_08577_,3.9
_08637_,3.9
_09236_,3.9
_00374_,3.88
_02234_,3.88
_02474_,3.88
_02643_,3.88
_02732_,3.88
_02768_,3.88
_02771_,3.88
_02873_,3.88
_02884_,3.88
_03003_,3.88
_03112_,3.88
_03282_,3.88
_03327_,3.88
_03374_,3.88
_03425_,3.88
_03522_,3.88
_03570_,3.88
_03641_,3.88
_03730_,3.88
_03945_,3.88
_03960_,3.88
_04039_,3.88
_04115_,3.88
_04167_,3.88
_04199_,3.88
_04207_,3.88
_04229_,3.88
_04327_,3.88
_04343_,3.88
_04356_,3.88
_04500_,3.88
_05495_,3.88
_05523_,3.88
_05881_,3.88
_06563_,3.88
_07484_,3.88
_07556_,3.88
_07838_,3.88
_08333_,3.88
_08396_,3.88
_08483_,3.88
_08797_,3.88
_08994_,3.88
_09080_,3.88
_09126_,3.88
_09215_,3.88
cur_mb_mem\[154\]\[2\],3.88
cur_mb_mem\[160\]\[7\],3.88
net213,3.88
net1362,3.88
net1823,3.88
net1866,3.88
_00247_,3.865
_00340_,3.865
_00470_,3.865
_00717_,3.865
_00936_,3.865
_01097_,3.865
_01135_,3.865
_01506_,3.865
_01575_,3.865
_01781_,3.865
_03995_,3.86
_04642_,3.86
_08112_,3.86
_09089_,3.86
_09110_,3.86
cur_mb_mem\[163\]\[4\],3.86
cur_mb_mem\[99\]\[3\],3.86
_05650_,3.82
_00207_,3.805
_00290_,3.805
_00385_,3.805
_00751_,3.805
_00816_,3.805
_00898_,3.805
_01788_,3.805
_02155_,3.805
_02172_,3.805
_00218_,3.8
_00254_,3.8
_00256_,3.8
_00285_,3.8
_00367_,3.8
_00460_,3.8
_00479_,3.8
_00619_,3.8
_00675_,3.8
_00724_,3.8
_00795_,3.8
_00805_,3.8
_00809_,3.8
_01025_,3.8
_01243_,3.8
_01263_,3.8
_01266_,3.8
_01366_,3.8
_01385_,3.8
_01429_,3.8
_01461_,3.8
_01524_,3.8
_01580_,3.8
_01587_,3.8
_01644_,3.8
_01646_,3.8
_01764_,3.8
_01864_,3.8
_01912_,3.8
_01928_,3.8
_01982_,3.8
_02067_,3.8
_02103_,3.8
_02141_,3.8
_02183_,3.8
_02184_,3.8
_08436_,3.79
_01259_,3.785
_01277_,3.785
_01926_,3.785
_02181_,3.785
_00462_,3.78
_00729_,3.78
_01378_,3.78
_01529_,3.78
_01998_,3.78
_02009_,3.78
_02112_,3.78
_03939_,3.78
_04222_,3.78
_07314_,3.78
_08117_,3.78
net611,3.78
net802,3.78
net905,3.78
net1311,3.78
net1329,3.78
net1547,3.78
net1851,3.78
net1861,3.78
_08748_,3.765
_00098_,3.76
_00103_,3.76
_02244_,3.76
_03192_,3.76
_04090_,3.76
_04224_,3.76
_05145_,3.76
_05742_,3.76
_07230_,3.76
_08895_,3.76
best_cand_x\[3\],3.76
cur_mb_mem\[66\]\[6\],3.76
net1490,3.76
_02604_,3.74
_06881_,3.74
_07031_,3.74
_07346_,3.74
_08353_,3.74
_08723_,3.74
_00962_,3.735
_01603_,3.735
_00423_,3.705
_00629_,3.705
_00696_,3.705
_00764_,3.705
_01009_,3.705
_01216_,3.705
_01248_,3.705
_01324_,3.705
_01334_,3.705
_01336_,3.705
_01407_,3.705
_01636_,3.705
_01744_,3.705
_01794_,3.705
_01855_,3.705
cur_mb_mem\[99\]\[6\],3.705
_00790_,3.685
_00855_,3.685
_01356_,3.685
_01501_,3.68
_04574_,3.68
_05795_,3.68
_08107_,3.68
_08326_,3.68
_08630_,3.68
_00073_,3.66
_00776_,3.66
_04155_,3.66
_04611_,3.66
_06519_,3.66
_07340_,3.66
_07477_,3.66
_08720_,3.66
_08788_,3.66
net1084,3.66
net1352,3.66
net1817,3.66
net1898,3.66
net1981,3.66
net2001,3.66
_01751_,3.655
_02126_,3.655
_04536_,3.655
_06556_,3.64
_06837_,3.64
_08776_,3.64
_08795_,3.64
best_cand_x\[6\],3.64
cur_mb_mem\[132\]\[2\],3.64
cur_mb_mem\[153\]\[2\],3.64
cur_mb_mem\[187\]\[4\],3.64
cur_mb_mem\[55\]\[2\],3.64
_01376_,3.635
_00266_,3.625
_00267_,3.625
_00301_,3.625
_00376_,3.625
_00406_,3.625
_00421_,3.625
_00560_,3.625
_00577_,3.625
_00583_,3.625
_00676_,3.625
_00733_,3.625
_00829_,3.625
_00830_,3.625
_00886_,3.625
_00889_,3.625
_00899_,3.625
_01167_,3.625
_01173_,3.625
_01304_,3.625
_01413_,3.625
_01422_,3.625
_01553_,3.625
_01572_,3.625
_01598_,3.625
_01623_,3.625
_01640_,3.625
_01642_,3.625
_01776_,3.625
_01814_,3.625
_01837_,3.625
_01846_,3.625
_01899_,3.625
_01906_,3.625
_01921_,3.625
_02085_,3.625
_02132_,3.625
_02143_,3.625
_00787_,3.605
_01142_,3.605
_01594_,3.605
_01827_,3.605
_00686_,3.585
_00739_,3.585
_01005_,3.585
_01040_,3.585
_01117_,3.585
_02115_,3.585
_01351_,3.565
_00067_,3.56
_00078_,3.56
_06590_,3.56
_07247_,3.56
_08201_,3.56
_08740_,3.56
_08807_,3.56
_08857_,3.56
_00022_,3.54
_00029_,3.54
_00123_,3.54
_02574_,3.54
_02623_,3.54
_02633_,3.54
_02722_,3.54
_02812_,3.54
_02831_,3.54
_02855_,3.54
_02891_,3.54
_03085_,3.54
_03239_,3.54
_03411_,3.54
_03492_,3.54
_03620_,3.54
_03678_,3.54
_03881_,3.54
_03885_,3.54
_03893_,3.54
_04081_,3.54
_04287_,3.54
_04290_,3.54
_04867_,3.54
_04898_,3.54
_05094_,3.54
_05184_,3.54
_05327_,3.54
_05441_,3.54
_05449_,3.54
_05519_,3.54
_06126_,3.54
_06362_,3.54
_06420_,3.54
_06571_,3.54
_06722_,3.54
_07527_,3.54
_07662_,3.54
_08373_,3.54
_08392_,3.54
_08928_,3.54
_08943_,3.54
_08950_,3.54
_09167_,3.54
_09286_,3.54
net1969,3.54
_01711_,3.525
_00061_,3.52
_01147_,3.52
_02283_,3.52
_02389_,3.52
_03691_,3.52
_09141_,3.52
_09160_,3.52
_09181_,3.52
cur_mb_mem\[109\]\[2\],3.52
cur_mb_mem\[162\]\[6\],3.52
_00441_,3.505
_00475_,3.505
_00981_,3.505
_01016_,3.505
_01303_,3.505
_01637_,3.505
_01657_,3.505
_01709_,3.505
_01956_,3.505
_02029_,3.505
_01426_,3.485
_00141_,3.465
_00146_,3.465
_00187_,3.465
_00258_,3.465
_00294_,3.465
_00302_,3.465
_00307_,3.465
_00356_,3.465
_00398_,3.465
_00637_,3.465
_00938_,3.465
_00951_,3.465
_00983_,3.465
_00990_,3.465
_01071_,3.465
_01080_,3.465
_01085_,3.465
_01141_,3.465
_01157_,3.465
_01214_,3.465
_01262_,3.465
_01276_,3.465
_01282_,3.465
_01287_,3.465
_01325_,3.465
_01419_,3.465
_01420_,3.465
_01458_,3.465
_01473_,3.465
_01504_,3.465
_01677_,3.465
_01718_,3.465
_01747_,3.465
_01768_,3.465
_01771_,3.465
_01851_,3.465
_01856_,3.465
_01875_,3.465
_02028_,3.465
_02031_,3.46
_02106_,3.46
_02149_,3.46
_04572_,3.45
_01340_,3.445
_00544_,3.44
_01200_,3.44
_02111_,3.44
_02240_,3.44
_02245_,3.44
_02506_,3.44
_02695_,3.44
_02724_,3.44
_02845_,3.44
_02963_,3.44
_02986_,3.44
_03054_,3.44
_03274_,3.44
_03531_,3.44
_04052_,3.44
_04182_,3.44
_04232_,3.44
_04633_,3.44
_05198_,3.44
_05205_,3.44
_08448_,3.44
_08570_,3.44
_08574_,3.44
_08587_,3.44
_08647_,3.44
_08651_,3.44
_08920_,3.44
_09079_,3.44
_01036_,3.435
_00049_,3.42
_02265_,3.42
_02360_,3.42
_02399_,3.42
_02701_,3.42
_02902_,3.42
_02989_,3.42
_03012_,3.42
_03243_,3.42
_03772_,3.42
_03777_,3.42
_03833_,3.42
_04114_,3.42
_04122_,3.42
_04158_,3.42
_04221_,3.42
_04251_,3.42
_04291_,3.42
_04352_,3.42
_04445_,3.42
_04617_,3.42
_05111_,3.42
_05386_,3.42
_05736_,3.42
_05868_,3.42
_06580_,3.42
_07011_,3.42
_07501_,3.42
_07560_,3.42
_08421_,3.42
_08482_,3.42
_08546_,3.42
_08911_,3.42
_09042_,3.42
_09192_,3.42
_09220_,3.42
_09307_,3.42
_09308_,3.42
net212,3.42
net949,3.42
_00156_,3.405
_00166_,3.405
_00178_,3.405
_00180_,3.405
_00188_,3.405
_00199_,3.405
_00239_,3.405
_00278_,3.405
_00298_,3.405
_00327_,3.405
_00329_,3.405
_00330_,3.405
_00345_,3.405
_00348_,3.405
_00359_,3.405
_00378_,3.405
_00408_,3.405
_00529_,3.405
_00542_,3.405
_00589_,3.405
_00593_,3.405
_00598_,3.405
_00606_,3.405
_00651_,3.405
_00760_,3.405
_00819_,3.405
_00852_,3.405
_00867_,3.405
_00880_,3.405
_00896_,3.405
_00902_,3.405
_00946_,3.405
_00978_,3.405
_00982_,3.405
_01052_,3.405
_01056_,3.405
_01069_,3.405
_01073_,3.405
_01182_,3.405
_01189_,3.405
_01190_,3.405
_01207_,3.405
_01236_,3.405
_01247_,3.405
_01278_,3.405
_01294_,3.405
_01308_,3.405
_01314_,3.405
_01328_,3.405
_01357_,3.405
_01414_,3.405
_01443_,3.405
_01485_,3.405
_01487_,3.405
_01521_,3.405
_01535_,3.405
_01588_,3.405
_01663_,3.405
_01694_,3.405
_01712_,3.405
_01737_,3.405
_01782_,3.405
_01785_,3.405
_01810_,3.405
_01823_,3.405
_01838_,3.405
_01854_,3.405
_01862_,3.405
_01872_,3.405
_01925_,3.405
_01929_,3.405
_01992_,3.405
_02012_,3.405
_02032_,3.405
_02180_,3.405
_01542_,3.4
_00289_,3.395
_00068_,3.385
_02371_,3.36
_00234_,3.345
_00509_,3.345
_00551_,3.345
_00590_,3.345
_00605_,3.345
_00663_,3.345
_00741_,3.345
_00781_,3.345
_00864_,3.345
_00890_,3.345
_00986_,3.345
_01087_,3.345
_01275_,3.345
_01298_,3.345
_01607_,3.345
_01816_,3.345
_01964_,3.345
_02045_,3.345
_02046_,3.345
_00200_,3.34
_00231_,3.34
_00237_,3.34
_00241_,3.34
_00296_,3.34
_00308_,3.34
_00382_,3.34
_00384_,3.34
_00532_,3.34
_00545_,3.34
_00558_,3.34
_00574_,3.34
_00592_,3.34
_00604_,3.34
_00653_,3.34
_00699_,3.34
_00718_,3.34
_00731_,3.34
_00736_,3.34
_00761_,3.34
_00793_,3.34
_00794_,3.34
_00868_,3.34
_00927_,3.34
_00973_,3.34
_00974_,3.34
_00993_,3.34
_01034_,3.34
_01065_,3.34
_01158_,3.34
_01165_,3.34
_01230_,3.34
_01234_,3.34
_01307_,3.34
_01348_,3.34
_01358_,3.34
_01468_,3.34
_01517_,3.34
_01528_,3.34
_01539_,3.34
_01622_,3.34
_01693_,3.34
_01729_,3.34
_01743_,3.34
_01757_,3.34
_01762_,3.34
_01773_,3.34
_01807_,3.34
_01828_,3.34
_01900_,3.34
_01905_,3.34
_01917_,3.34
_01938_,3.34
_01949_,3.34
_01951_,3.34
_01955_,3.34
_01984_,3.34
_02066_,3.34
_02081_,3.34
_02094_,3.34
_02130_,3.34
_02131_,3.34
_02161_,3.34
_02166_,3.34
_03637_,3.34
_00151_,3.32
_00279_,3.32
_00372_,3.32
_00777_,3.32
_01061_,3.32
_01138_,3.32
_01268_,3.32
_01327_,3.32
_01332_,3.32
_01705_,3.32
_01844_,3.32
_01889_,3.32
_01953_,3.32
_01999_,3.32
_02357_,3.32
_03340_,3.32
_04553_,3.32
_04964_,3.32
_06558_,3.32
_06767_,3.32
_06935_,3.32
_08299_,3.32
_08614_,3.32
net388,3.32
net390,3.32
net437,3.32
net448,3.32
net456,3.32
net466,3.32
net492,3.32
net497,3.32
net585,3.32
net631,3.32
net735,3.32
net751,3.32
net784,3.32
net811,3.32
net867,3.32
net871,3.32
net873,3.32
net897,3.32
net914,3.32
net943,3.32
net945,3.32
net990,3.32
net996,3.32
net1000,3.32
net1064,3.32
net1074,3.32
net1082,3.32
net1119,3.32
net1414,3.32
net1478,3.32
net1491,3.32
net1510,3.32
net1524,3.32
net1628,3.32
net1727,3.32
net1772,3.32
net1781,3.32
net1838,3.32
net1877,3.32
net1943,3.32
net1976,3.32
net1980,3.32
_00109_,3.3
_00111_,3.3
_02880_,3.3
_04045_,3.3
_08812_,3.3
cur_mb_mem\[142\]\[4\],3.3
cur_mb_mem\[194\]\[7\],3.3
net887,3.3
_04557_,3.28
_00240_,3.245
_00391_,3.245
_00439_,3.245
_00694_,3.245
_00750_,3.245
_00771_,3.245
_00788_,3.245
_00818_,3.245
_00895_,3.245
_00906_,3.245
_00964_,3.245
_01008_,3.245
_01066_,3.245
_01078_,3.245
_01086_,3.245
_01197_,3.245
_01211_,3.245
_01212_,3.245
_01252_,3.245
_01395_,3.245
_01460_,3.245
_01565_,3.245
_01584_,3.245
_01654_,3.245
_01793_,3.245
_01978_,3.245
_02098_,3.245
_02156_,3.245
_00535_,3.225
_00998_,3.225
_01084_,3.225
_01235_,3.225
_01398_,3.225
_01421_,3.225
_01941_,3.225
_02038_,3.225
_04667_,3.22
_05248_,3.22
_05372_,3.22
_05836_,3.22
_06527_,3.22
_07385_,3.22
_07524_,3.22
_07925_,3.22
_07938_,3.22
_08232_,3.22
_00052_,3.2
_00055_,3.2
_00336_,3.2
_00405_,3.2
_00543_,3.2
_04563_,3.2
_08033_,3.2
net843,3.2
net1313,3.2
net1347,3.2
net1447,3.2
net1701,3.2
net1764,3.2
_00088_,3.18
_00872_,3.18
_06016_,3.18
_06852_,3.18
_08501_,3.18
_00186_,3.175
_00303_,3.175
_00434_,3.175
_00526_,3.175
_00735_,3.175
_00887_,3.175
_00892_,3.175
_00907_,3.175
_00924_,3.175
_01217_,3.175
_01251_,3.175
_01286_,3.175
_01455_,3.175
_01464_,3.175
_01611_,3.175
_01691_,3.175
_01787_,3.175
_01818_,3.175
_01884_,3.175
_02068_,3.175
_01958_,3.16
_01027_,3.155
_00221_,3.15
_00555_,3.145
_00832_,3.145
_01077_,3.145
_01843_,3.145
_02001_,3.145
_02084_,3.145
_01515_,3.135
_00275_,3.125
_00325_,3.125
_01091_,3.125
_01107_,3.125
_01672_,3.125
_01916_,3.125
_01935_,3.125
_01959_,3.125
_02037_,3.125
_02040_,3.125
_00713_,3.105
_01191_,3.105
_00043_,3.1
_00047_,3.1
_00058_,3.1
_00062_,3.1
_00065_,3.1
_00077_,3.1
_00079_,3.1
_01660_,3.1
_05597_,3.1
_08818_,3.1
_08741_,3.085
_01062_,3.08
_01876_,3.08
_02208_,3.08
_02228_,3.08
_02538_,3.08
_02542_,3.08
_02616_,3.08
_02657_,3.08
_02746_,3.08
_03103_,3.08
_03128_,3.08
_03153_,3.08
_03204_,3.08
_03238_,3.08
_03590_,3.08
_03676_,3.08
_03680_,3.08
_03711_,3.08
_03775_,3.08
_03831_,3.08
_03928_,3.08
_03968_,3.08
_04037_,3.08
_04236_,3.08
_04247_,3.08
_04301_,3.08
_04302_,3.08
_04441_,3.08
_05537_,3.08
_05578_,3.08
_05860_,3.08
_06593_,3.08
_06883_,3.08
_07580_,3.08
_07903_,3.08
_08040_,3.08
_08282_,3.08
_08426_,3.08
_08476_,3.08
_08662_,3.08
_09040_,3.08
_09091_,3.08
_09115_,3.08
_09118_,3.08
_09169_,3.08
_09300_,3.08
net1386,3.08
net1566,3.08
net1616,3.08
net1758,3.08
net1828,3.08
cur_mb_mem\[158\]\[1\],3.07
_02898_,3.06
_04341_,3.06
_00159_,3.055
_00281_,3.055
_00722_,3.055
_01536_,3.055
_01612_,3.055
_00757_,3.045
_01377_,3.045
_01581_,3.045
_01972_,3.045
_02190_,3.045
_00031_,3.005
_00163_,3.005
_00201_,3.005
_00203_,3.005
_00295_,3.005
_00344_,3.005
_00383_,3.005
_00410_,3.005
_00416_,3.005
_00445_,3.005
_00485_,3.005
_00495_,3.005
_00527_,3.005
_00561_,3.005
_00638_,3.005
_00715_,3.005
_00719_,3.005
_00737_,3.005
_00820_,3.005
_00838_,3.005
_00882_,3.005
_00888_,3.005
_00928_,3.005
_00929_,3.005
_00941_,3.005
_01042_,3.005
_01082_,3.005
_01113_,3.005
_01146_,3.005
_01220_,3.005
_01363_,3.005
_01401_,3.005
_01511_,3.005
_01578_,3.005
_01635_,3.005
_01641_,3.005
_01645_,3.005
_01673_,3.005
_01722_,3.005
_01731_,3.005
_01790_,3.005
_01800_,3.005
_01845_,3.005
_01887_,3.005
_02151_,3.005
_02175_,3.005
_00853_,2.98
_02219_,2.98
_02420_,2.98
_02501_,2.98
_02554_,2.98
_02936_,2.98
_02982_,2.98
_03004_,2.98
_03011_,2.98
_03033_,2.98
_03267_,2.98
_03376_,2.98
_03379_,2.98
_03406_,2.98
_03508_,2.98
_03539_,2.98
_03543_,2.98
_03771_,2.98
_03864_,2.98
_03930_,2.98
_03931_,2.98
_03976_,2.98
_04028_,2.98
_04096_,2.98
_04131_,2.98
_04132_,2.98
_04255_,2.98
_04272_,2.98
_04353_,2.98
_04363_,2.98
_04581_,2.98
_05279_,2.98
_07734_,2.98
_08909_,2.98
_08991_,2.98
_09203_,2.98
_09204_,2.98
_09258_,2.98
_09282_,2.98
_02317_,2.96
_02377_,2.96
_02380_,2.96
_02438_,2.96
_02584_,2.96
_02614_,2.96
_02629_,2.96
_02684_,2.96
_02847_,2.96
_03005_,2.96
_03006_,2.96
_03466_,2.96
_03554_,2.96
_03568_,2.96
_03584_,2.96
_03610_,2.96
_03682_,2.96
_03725_,2.96
_03796_,2.96
_03874_,2.96
_04180_,2.96
_04225_,2.96
_04298_,2.96
_04358_,2.96
_04407_,2.96
_04418_,2.96
_04466_,2.96
_04469_,2.96
_05042_,2.96
_05378_,2.96
_05864_,2.96
_06175_,2.96
_07402_,2.96
_07579_,2.96
_07833_,2.96
_07997_,2.96
_08573_,2.96
_08820_,2.96
_08916_,2.96
_08945_,2.96
_09016_,2.96
_09026_,2.96
_09029_,2.96
_09045_,2.96
_09064_,2.96
_09078_,2.96
_09197_,2.96
_09199_,2.96
_09223_,2.96
_09289_,2.96
cur_mb_mem\[48\]\[3\],2.96
net853,2.96
net1512,2.96
net1750,2.96
net1997,2.96
_01940_,2.955
_00035_,2.945
_00037_,2.945
_00148_,2.945
_00154_,2.945
_00158_,2.945
_00179_,2.945
_00183_,2.945
_00184_,2.945
_00195_,2.945
_00212_,2.945
_00215_,2.945
_00216_,2.945
_00226_,2.945
_00242_,2.945
_00246_,2.945
_00320_,2.945
_00346_,2.945
_00361_,2.945
_00369_,2.945
_00379_,2.945
_00399_,2.945
_00400_,2.945
_00424_,2.945
_00426_,2.945
_00450_,2.945
_00457_,2.945
_00459_,2.945
_00466_,2.945
_00467_,2.945
_00500_,2.945
_00503_,2.945
_00572_,2.945
_00579_,2.945
_00594_,2.945
_00622_,2.945
_00649_,2.945
_00674_,2.945
_00677_,2.945
_00678_,2.945
_00680_,2.945
_00685_,2.945
_00691_,2.945
_00693_,2.945
_00695_,2.945
_00714_,2.945
_00720_,2.945
_00726_,2.945
_00785_,2.945
_00791_,2.945
_00798_,2.945
_00824_,2.945
_00840_,2.945
_00849_,2.945
_00850_,2.945
_00878_,2.945
_00885_,2.945
_00901_,2.945
_00919_,2.945
_00930_,2.945
_00932_,2.945
_00956_,2.945
_00970_,2.945
_00984_,2.945
_00988_,2.945
_00991_,2.945
_01002_,2.945
_01053_,2.945
_01067_,2.945
_01104_,2.945
_01109_,2.945
_01134_,2.945
_01166_,2.945
_01202_,2.945
_01203_,2.945
_01209_,2.945
_01241_,2.945
_01244_,2.945
_01253_,2.945
_01270_,2.945
_01284_,2.945
_01297_,2.945
_01321_,2.945
_01349_,2.945
_01372_,2.945
_01380_,2.945
_01382_,2.945
_01394_,2.945
_01399_,2.945
_01448_,2.945
_01479_,2.945
_01494_,2.945
_01520_,2.945
_01544_,2.945
_01549_,2.945
_01550_,2.945
_01570_,2.945
_01597_,2.945
_01618_,2.945
_01625_,2.945
_01626_,2.945
_01662_,2.945
_01664_,2.945
_01668_,2.945
_01671_,2.945
_01681_,2.945
_01689_,2.945
_01710_,2.945
_01713_,2.945
_01783_,2.945
_01808_,2.945
_01809_,2.945
_01813_,2.945
_01853_,2.945
_01860_,2.945
_01879_,2.945
_01891_,2.945
_01908_,2.945
_01911_,2.945
_01932_,2.945
_01936_,2.945
_01947_,2.945
_01952_,2.945
_01961_,2.945
_01970_,2.945
_02002_,2.945
_02003_,2.945
_02007_,2.945
_02011_,2.945
_02025_,2.945
_02030_,2.945
_02035_,2.945
_02036_,2.945
_02049_,2.945
_02054_,2.945
_02059_,2.945
_02080_,2.945
_02092_,2.945
_02121_,2.945
_02122_,2.945
_02127_,2.945
_02150_,2.945
_02157_,2.945
_02168_,2.945
_00140_,2.905
_01489_,2.895
_00263_,2.885
_00311_,2.885
_00339_,2.885
_00368_,2.885
_00387_,2.885
_00419_,2.885
_00486_,2.885
_00620_,2.885
_00647_,2.885
_00684_,2.885
_00782_,2.885
_00786_,2.885
_00810_,2.885
_00945_,2.885
_01159_,2.885
_01313_,2.885
_01368_,2.885
_01408_,2.885
_01418_,2.885
_01497_,2.885
_01500_,2.885
_01545_,2.885
_01552_,2.885
_01696_,2.885
_01833_,2.885
_01840_,2.885
_01966_,2.885
_01985_,2.885
_01986_,2.885
_02179_,2.885
_00306_,2.86
_01030_,2.86
_01943_,2.86
_01946_,2.86
_01962_,2.86
_02014_,2.86
_02047_,2.86
_02779_,2.86
_02875_,2.86
_06736_,2.86
_07003_,2.86
_07048_,2.86
_07589_,2.86
_07647_,2.86
_07761_,2.86
_07777_,2.86
_07949_,2.86
net397,2.86
net435,2.86
net595,2.86
net663,2.86
net688,2.86
net743,2.86
net745,2.86
net799,2.86
net806,2.86
net890,2.86
net904,2.86
net960,2.86
net962,2.86
net976,2.86
net1009,2.86
net1027,2.86
net1029,2.86
net1052,2.86
net1059,2.86
net1134,2.86
net1149,2.86
net1227,2.86
net1277,2.86
net1314,2.86
net1318,2.86
net1338,2.86
net1341,2.86
net1356,2.86
net1394,2.86
net1413,2.86
net1449,2.86
net1538,2.86
net1555,2.86
net1558,2.86
net1580,2.86
net1591,2.86
net1631,2.86
net1760,2.86
net1801,2.86
net1849,2.86
net1860,2.86
net1903,2.86
_02321_,2.84
_02586_,2.84
_02598_,2.84
_08588_,2.84
cur_mb_mem\[212\]\[7\],2.84
net295,2.84
_00409_,2.835
_00707_,2.835
_00711_,2.835
_01118_,2.835
_01779_,2.835
_02101_,2.835
_01523_,2.82
_00145_,2.785
_00227_,2.785
_00268_,2.785
_00318_,2.785
_00332_,2.785
_00393_,2.785
_00394_,2.785
_00429_,2.785
_00444_,2.785
_00474_,2.785
_00537_,2.785
_00743_,2.785
_00774_,2.785
_00775_,2.785
_00784_,2.785
_00815_,2.785
_00839_,2.785
_00977_,2.785
_00980_,2.785
_01121_,2.785
_01151_,2.785
_01194_,2.785
_01218_,2.785
_01224_,2.785
_01271_,2.785
_01331_,2.785
_01337_,2.785
_01390_,2.785
_01436_,2.785
_01769_,2.785
_01933_,2.785
_02034_,2.785
_02056_,2.785
_02117_,2.785
_02142_,2.785
_02158_,2.785
_02187_,2.785
_02188_,2.785
_08467_,2.785
_01013_,2.765
_01753_,2.765
_04695_,2.76
_05479_,2.76
_05605_,2.76
_05787_,2.76
_06701_,2.76
_07086_,2.76
_07399_,2.76
_07908_,2.76
net1028,2.76
net1122,2.76
net1309,2.76
net1402,2.76
net1561,2.76
net1595,2.76
net1832,2.76
net1897,2.76
_00005_,2.74
_03324_,2.74
_01175_,2.72
_07204_,2.72
_00196_,2.715
_00229_,2.715
_00349_,2.715
_00360_,2.715
_00469_,2.715
_00536_,2.715
_00564_,2.715
_00580_,2.715
_00603_,2.715
_00608_,2.715
_00667_,2.715
_00734_,2.715
_00796_,2.715
_00843_,2.715
_00903_,2.715
_01076_,2.715
_01128_,2.715
_01180_,2.715
_01183_,2.715
_01219_,2.715
_01250_,2.715
_01392_,2.715
_01471_,2.715
_01475_,2.715
_01534_,2.715
_01559_,2.715
_01670_,2.715
_01698_,2.715
_01738_,2.715
_01802_,2.715
_02004_,2.715
_02024_,2.715
_02039_,2.715
_02053_,2.715
_02134_,2.715
_04685_,2.705
_00245_,2.695
_02107_,2.665
_08104_,2.64
_08360_,2.64
_08182_,2.63
_00019_,2.62
_00097_,2.62
_02313_,2.62
_02503_,2.62
_02659_,2.62
_02778_,2.62
_02853_,2.62
_03039_,2.62
_03158_,2.62
_03207_,2.62
_03280_,2.62
_03360_,2.62
_03485_,2.62
_03533_,2.62
_03662_,2.62
_03734_,2.62
_03949_,2.62
_04119_,2.62
_04141_,2.62
